Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-March-2025,3837.65,3860.20,3796.60,3845.55,3831.246232876712328767,5840,1283,22374478.00,1983,33.96,63.60,7.90
18-March-2025,3831.15,3873.00,3781.60,3831.95,3825.273384130320546505,7612,1338,29117981.00,2757,36.22,91.40,0.80
17-March-2025,3797.55,3830.00,3781.85,3824.30,3817.649990203121938475,15311,2774,58452039.00,8451,55.20,48.15,26.75
13-March-2025,3676.75,3876.90,3670.20,3797.55,3832.724211475438261864,57671,7349,221037038.00,9890,17.15,206.70,120.80
12-March-2025,3638.95,3684.60,3623.60,3671.95,3660.746724282129913576,7174,1639,26262197.00,3024,42.15,61.00,33.00
11-March-2025,3580.10,3638.60,3554.85,3629.75,3596.142195617799864468,8854,2144,31840243.00,3821,43.16,83.75,49.65
10-March-2025,3593.65,3623.15,3550.00,3601.05,3594.716140307077768068,16022,2956,57594542.00,7776,48.53,73.15,7.40
7-March-2025,3579.90,3635.00,3547.85,3593.60,3599.432160804020100502,19900,4948,71628700.00,7320,36.78,87.15,13.70
6-March-2025,3504.95,3550.00,3476.30,3542.50,3511.857480171944057637,16517,3970,58005350.00,7728,46.79,73.70,37.55
5-March-2025,3410.00,3504.80,3409.05,3476.25,3464.164524578181153682,16417,4546,56871189.00,6681,40.70,95.75,66.25
4-March-2025,3444.95,3459.45,3402.00,3409.50,3428.180555555555555555,6552,1857,22461439.00,2229,34.02,57.45,-35.45
3-March-2025,3447.80,3470.60,3337.10,3446.75,3379.104603946239633971,17485,3630,59083644.00,6919,39.57,133.50,-1.05
28-February-2025,3524.65,3527.90,3393.40,3403.30,3456.650051777701070072,14485,3013,50069576.00,6561,45.30,134.50,-121.35
27-February-2025,3595.95,3595.95,3493.05,3506.85,3520.456581478428139598,7278,2137,25621883.00,2834,38.94,102.90,-89.10
25-February-2025,3560.00,3564.50,3516.45,3529.25,3540.732476926914442504,8018,1879,28389593.00,2702,33.70,48.05,-30.75
24-February-2025,3590.65,3611.70,3557.60,3567.80,3589.341474497330455526,8803,1772,31596973.00,3033,34.45,54.10,-22.85
21-February-2025,3638.40,3662.05,3567.30,3595.25,3606.605102629626576539,24262,3414,87503453.00,13266,54.68,94.75,-43.15
20-February-2025,3690.00,3707.60,3615.00,3624.20,3642.679032439106521495,17818,3318,64905255.00,7170,40.24,92.60,-65.80
19-February-2025,3674.95,3712.35,3635.15,3688.35,3687.566271761499527226,17979,1704,66298754.00,12615,70.17,77.20,13.40
18-February-2025,3625.10,3705.65,3610.80,3675.75,3660.224610198061525495,14238,2807,52114278.00,5363,37.67,94.85,50.65
17-February-2025,3669.95,3682.65,3596.05,3625.05,3629.414581734458940905,6515,1519,23645636.00,1822,27.97,86.60,-44.90
14-February-2025,3718.95,3754.45,3635.10,3679.95,3698.772978809555945471,22227,3943,82212627.00,7796,35.07,119.35,-39.00
13-February-2025,3691.00,3720.00,3660.90,3697.00,3694.652790992705359974,12612,2439,46596961.00,3552,28.16,59.10,6.00
12-February-2025,3650.05,3698.40,3585.05,3692.40,3640.794376913797902941,10777,1812,39236841.00,5943,55.15,113.35,42.35
11-February-2025,3701.05,3731.80,3663.40,3680.65,3694.630147752279157497,6362,1413,23505237.00,1876,29.49,68.40,-20.40
10-February-2025,3745.70,3811.00,3692.75,3721.25,3754.541467881065972724,20751,4045,77910490.00,6931,33.40,118.25,-24.45
7-February-2025,3762.80,3768.70,3696.25,3745.65,3724.710159424820256330,15995,3149,59576739.00,4551,28.45,72.45,-17.15
6-February-2025,3916.25,3916.25,3728.00,3749.05,3817.227957440625151363,61937,2189,236427648.00,53067,85.68,188.25,-167.20
5-February-2025,3911.05,4014.85,3843.00,3865.65,3903.061437191442676906,14584,6705,56922248.00,5431,37.24,171.85,-45.40
4-February-2025,3948.45,4005.90,3890.30,3919.10,3941.331712003843151384,16653,3564,65634997.00,4312,25.89,115.60,-29.35
3-February-2025,3929.95,4089.90,3857.35,3947.30,3990.132868651336503593,46053,9953,183757589.00,16144,35.06,232.55,17.35
1-February-2025,3722.80,4068.90,3631.30,4016.45,3952.048680219587396285,159572,16953,630636312.00,78199,49.01,437.60,293.65
31-January-2025,3572.95,3700.00,3572.95,3665.05,3654.537242940076748991,10163,1943,37141062.00,3752,36.92,127.05,92.10
30-January-2025,3594.35,3594.35,3552.00,3572.95,3569.691547111283443195,5158,1464,18412469.00,1699,32.94,42.35,-21.40
29-January-2025,3569.95,3586.55,3545.00,3565.15,3567.564039910405212787,4911,1416,17520307.00,1599,32.56,41.55,-4.80
28-January-2025,3535.05,3591.20,3499.00,3558.75,3542.399727458550987962,26418,3427,93583116.00,12409,46.97,92.20,23.70
27-January-2025,3550.05,3567.75,3507.40,3534.65,3528.247636830435289998,25707,4814,90700662.00,13898,54.06,60.35,-15.40
24-January-2025,3587.95,3608.70,3535.00,3583.00,3571.717663077113504146,8079,1358,28855907.00,2343,29.00,73.70,-4.95
23-January-2025,3559.30,3607.00,3529.45,3595.40,3590.518731988472622478,5205,1194,18688650.00,1920,36.89,77.55,36.10
22-January-2025,3596.65,3616.95,3525.00,3559.30,3579.436164988951632703,8146,2060,29158087.00,2429,29.82,91.95,-37.35
21-January-2025,3623.50,3631.00,3550.00,3584.90,3589.613429438543247344,7908,1710,28386663.00,1847,23.36,81.00,-38.60
20-January-2025,3620.35,3639.60,3599.40,3612.35,3614.545723336853220696,9470,1354,34229748.00,2987,31.54,40.20,-8.00
17-January-2025,3623.75,3650.00,3580.90,3620.35,3616.498879077641030333,21857,4651,79045816.00,6323,28.93,69.10,-3.40
16-January-2025,3600.00,3643.00,3578.05,3601.70,3611.671364230713351736,13766,1976,49718268.00,2785,20.23,64.95,1.70
15-January-2025,3504.95,3577.70,3477.00,3567.50,3528.131183615984977407,34082,4766,120245767.00,8231,24.15,100.70,62.55
14-January-2025,3513.05,3544.25,3442.55,3479.05,3474.607751560494045774,45178,7083,156975829.00,21729,48.10,101.70,-34.00
13-January-2025,3520.00,3640.35,3474.00,3507.95,3566.463367267419566319,80843,15637,288323598.00,18800,23.25,166.35,-12.05
10-January-2025,3842.20,3842.20,3666.65,3685.70,3742.529337844369260512,62070,6132,232298796.00,9534,15.36,175.55,-156.50
9-January-2025,3868.50,3868.50,3793.00,3813.10,3815.908881578947368421,9120,2064,34801089.00,2413,26.46,75.50,-55.40
8-January-2025,3868.95,3873.40,3762.60,3840.75,3820.144180273083166236,20946,3947,80016740.00,3290,15.71,110.80,-28.20
7-January-2025,3934.00,3960.25,3818.60,3828.30,3897.006803619789946495,15139,3028,58996786.00,4302,28.42,141.65,-105.70
6-January-2025,4049.65,4060.00,3919.75,3934.40,3990.652411643509958265,37858,6046,151078119.00,9262,24.47,140.25,-115.25
3-January-2025,3790.00,4165.00,3790.00,4023.25,4084.376941082606374553,681836,54404,2784875236.00,276092,40.49,375.00,233.25
2-January-2025,3561.20,3635.55,3549.70,3617.75,3597.760886439493906698,25766,4692,92699907.00,12254,47.56,85.85,56.55
1-January-2025,3558.00,3585.15,3538.80,3561.20,3561.224760978771673958,6171,1607,21976318.00,2685,43.51,46.35,3.20
31-December-2024,3564.70,3576.00,3510.40,3561.55,3539.714885611583296939,29767,4621,105366693.00,10679,35.88,65.60,-3.15
30-December-2024,3579.25,3666.65,3495.00,3601.50,3565.803740495202592506,47213,8233,168352292.00,19175,40.61,171.65,22.25
27-December-2024,3499.75,3575.00,3481.05,3568.70,3557.030862163646348160,9105,1978,32386766.00,4940,54.26,93.95,68.95
26-December-2024,3469.90,3523.20,3445.55,3510.25,3486.554652213188798554,11070,2285,38596160.00,5020,45.35,77.65,40.35
24-December-2024,3476.20,3522.50,3444.45,3456.40,3485.696937786950844530,23741,5013,82753931.00,7838,33.01,78.05,-19.80
23-December-2024,3421.10,3474.00,3421.10,3462.25,3445.755446390431439555,23410,5078,80665135.00,9311,39.77,52.90,41.15
20-December-2024,3495.25,3513.90,3400.00,3408.50,3460.085343228200371057,45815,9449,158523810.00,25647,55.98,113.90,-86.75
19-December-2024,3490.05,3521.00,3458.00,3499.55,3495.649290230227842061,33532,7084,117216112.00,14526,43.32,63.00,9.50
18-December-2024,3540.15,3559.00,3494.05,3516.35,3519.790590307429547395,37472,8046,131893593.00,17299,46.17,64.95,-23.80
17-December-2024,3629.75,3629.75,3521.00,3543.65,3572.943594809734597336,52637,12548,188069032.00,29194,55.46,108.75,-86.10
16-December-2024,3652.00,3669.00,3612.05,3624.75,3632.329040070453544693,9084,2069,32996077.00,3531,38.87,56.95,-27.25
13-December-2024,3688.40,3688.95,3612.75,3652.00,3645.821267454350161117,13965,2914,50913894.00,4895,35.05,76.20,-36.40
12-December-2024,3705.00,3736.75,3678.00,3686.60,3708.418920143819681542,33097,5466,122737541.00,13167,39.78,58.75,-18.40
11-December-2024,3700.00,3760.80,3673.00,3709.50,3720.557299334550379836,33962,6147,126357567.00,12970,38.19,87.80,9.50
10-December-2024,3815.05,3851.80,3776.55,3816.30,3814.712893676506866211,24322,4796,92781447.00,10855,44.63,75.25,1.25
9-December-2024,3804.85,3843.00,3761.00,3830.85,3803.402249062890462307,12005,2481,45659844.00,3489,29.06,82.00,26.00
6-December-2024,3871.15,3921.00,3787.55,3804.90,3839.320184089414858645,41067,6679,157669362.00,13925,33.91,133.45,-66.25
5-December-2024,3860.85,3879.00,3825.00,3864.70,3850.742897727272727272,7040,1251,27109230.00,3051,43.34,54.00,3.85
4-December-2024,3869.45,3888.00,3803.80,3849.20,3846.077493904378246581,9433,2009,36280049.00,3641,38.60,84.20,-20.25
3-December-2024,3680.45,3854.10,3655.15,3829.05,3769.464006660689125144,15614,2999,58856411.00,4190,26.83,198.95,148.60
2-December-2024,3749.80,3749.80,3623.50,3677.85,3661.048758689175769612,10070,2124,36866761.00,5405,53.67,126.30,-71.95
